title,houseType,state,position,tags,unitPrice,totalPrice
卓越弥敦道,底商,在售,"['龙岗区 ', ' 横岗 ', ' 横岗街道四联路东侧']",低单价 低总价 自持商业 地铁沿线,150  万/套(总价),
深物业金领,住宅,在售,"['福田区 ', ' 皇岗 ', ' 福田滨河大道与福田南路交汇处']",小户型 人车分流,85000  元/平(均价),总价500万/套
融创玖樟台,住宅,在售,"['惠阳 ', ' 白云新城 ', ' 惠州市惠阳区迎宾大道旁']",公交直达 大型社区 医疗配套,11500  元/平(均价),总价98.9万/套
金海湾公馆,住宅,在售,"['大亚湾 ', ' 大亚湾中心区 ', ' 惠州大亚湾中心区升平四路']",公交直达 小型社区 购物方便 娱乐丰富,100  万/套(总价),总价113万/套
时代天境,底商,在售,"['石排镇 ', ' 石排镇 ', ' 水贝村石崇路和公园南路交汇处']",品牌房企 小户型 公交直达 人车分流,27000  元/平(均价),总价68万/套
远洋新天地二期,商业类,在售,"['龙岗区 ', ' 龙岗中心城 ', ' 龙岗中心城盛龙路与碧新路交汇处']",低单价 低总价 品牌房企 小户型,31000  元/平(均价),
合生愉景湾,别墅,在售,"['惠城 ', ' 水口 ', ' 惠州市惠城区水口龙和东一路']",现房 车位充足,9200  元/平(均价),总价309.12万/套
新力珑湾,商业类,在售,"['惠阳 ', ' 惠阳经济开发区 ', ' 惠阳经济开发区御和路']",低单价 低总价 小户型 复式,10000  元/平(均价),总价52万/套
恒大时尚慧谷大厦,写字楼,在售,"['龙华区 ', ' 龙华中心 ', ' 龙华福龙路北羊台山森林公园旁']",品牌房企 近主干道,27000  元/平(均价),
中洲半岛城邦,住宅,在售,"['博罗 ', ' 博罗县 ', ' 惠博沿江景观大道南侧东江边（新博罗中学对面）']",绿化率高 大型社区,9000  元/平(均价),总价84万/套
天琴湾花园,住宅,在售,"['沙田镇 ', ' 沙田镇 ', ' 环岛路天琴湾花园']",健身跑道 近主干道 低密居所 江景,20000  元/平(均价),总价160万/套
丰华珑远翠珑湾,商业类,在售,"['莞城区 ', ' 东平街 ', ' 东莞市莞城区东纵路40号']",小户型 复式 地铁沿线 人车分流,价格待定,总价115万/套
新锦安海纳公馆,住宅,在售,"['宝安区 ', ' 宝安中心 ', ' 甲岸路新锦安海纳公馆']",车位充足 大型社区 成熟商圈,90000  元/平(均价),
石厦花园,住宅,在售,"['福田区 ', ' 石厦 ', ' 福田区石厦北二街与福民路交汇处石厦花园一期']",小户型 临近高速 现房 车位充足,85000  元/平(均价),总价518万/套
仁恒梦公园,商业类,在售,"['龙岗区 ', ' 龙岗中心城 ', ' 龙岗龙平西路与愉龙路交界处']",低单价 低总价 品牌房企 多轨交汇,105  万/套(总价),
华润深圳湾瑞府,商业类,在售,"['南山区 ', ' 深圳湾 ', ' 科苑南路华润深圳湾瑞府']",品牌房企 贴心物业 现房,158000  元/平(均价),总价3600万/套
琥珀公馆,商业类,在售,"['虎门镇 ', ' 虎门公园 ', ' 东莞市虎门镇连升北路660号']",品牌房企 小户型 近主干道 临近高速,24000  元/平(均价),总价85万/套
碧桂园太东·蜜柚,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 石富路碧桂园太东·蜜柚']",品牌房企 小户型,13000  元/平(均价),总价81万/套
钧濠·MIX Park,住宅,在售,"['龙岗区 ', ' 布吉街 ', ' 南环中路钧濠·MIX Park']",自持商业 近主干道 小型社区,725  万/套(总价),总价750万/套
正中峰璟湾,住宅,在售,"['长安镇 ', ' 宵边 ', ' 德政中路与107国道交汇处']",近主干道 即将交房 人车分流,30000  元/平(均价),总价241万/套
松湖溪岸,住宅,在售,"['东坑镇 ', ' 东坑镇 ', ' 东坑大道北233号']",公交直达 近主干道 人车分流 购物方便,15500  元/平(均价),总价138万/套
公园上寓,商业类,在售,"['罗湖区 ', ' 洪湖 ', ' 洪湖路23号']",免费专车 小户型 复式 现房 车位充足,55000  元/平(均价),总价203万/套
金地时代艺境,住宅,在售,"['常平镇 ', ' 常平镇 ', ' 环常南路金地时代艺境']",近主干道 人车分流 小型社区,17000  元/平(均价),总价168万/套
新华联广场,住宅,在售,"['大亚湾 ', ' 大亚湾中心区 ', ' 大亚湾中心区北片石化大道348号']",近主干道 临近高速 现房 绿化率高,12600  元/平(均价),总价110万/套
侨信云起,住宅,在售,"['塘厦镇 ', ' 塘厦镇 ', ' 塘厦镇大坪黎塘三路8号']",水系园林 现房 低密居所,26000  元/平(均价),总价247万/套
时代香海彼岸,住宅,在售,"['道滘镇 ', ' 道滘镇 ', ' 兴华街与第二工业区一横路交叉口西北50米']",健身跑道 公交直达 小型社区 人车分流,17000  元/平(均价),总价165万/套
英达钰龙园,底商,在售,"['南山区 ', ' 南头 ', ' 南新路3058号']",低单价 低总价 地铁沿线 近主干道,85000  元/平(均价),
中粮创芯公园,商业类,在售,"['宝安区 ', ' 新安 ', ' 宝安区新安街道']",免费专车 低单价 低总价 品牌房企 小户型,39000  元/平(均价),总价180万/套
和昌·众筑 中央松湖,商业类,在售,"['东坑镇 ', ' 东坑镇 ', ' 东坑大道南东坑汽车客运站旁边']",小户型 品牌房企 购物方便 美食云集,18000  元/平(均价),总价79万/套
丰华珑远翠珑湾,住宅,在售,"['莞城区 ', ' 东平街 ', ' 东莞市莞城区东纵路40号']",地铁沿线 人车分流 大型社区 配套齐全,31000  元/平(均价),总价290万/套
同创华著,住宅,在售,"['龙华区 ', ' 红山 ', ' 龙华人民路同创华著']",近主干道 小型社区,67000  元/平(均价),
君胜熙珑山,住宅,在售,"['龙岗区 ', ' 坪地 ', ' 龙岗大道君胜熙珑山']",免费专车 近主干道 现房 绿化率高,36000  元/平(均价),
华润深圳湾瑞府,商业类,在售,"['南山区 ', ' 深圳湾 ', ' 科苑南路华润深圳湾瑞府']",品牌房企 贴心物业 现房,158000  元/平(均价),总价3600万/套
深城投中城花园,商业类,在售,"['坪山区 ', ' 坪山 ', ' 深圳坪山中心区坪山大道和深汕公路交汇处']",,38000  元/平(均价),总价565万/套
碧桂园太东·蜜柚,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 石富路碧桂园太东·蜜柚']",品牌房企 小户型,13000  元/平(均价),总价81万/套
钧濠·MIX Park,住宅,在售,"['龙岗区 ', ' 布吉街 ', ' 南环中路钧濠·MIX Park']",自持商业 近主干道 小型社区,725  万/套(总价),总价750万/套
琥珀公馆,商业类,在售,"['虎门镇 ', ' 虎门公园 ', ' 东莞市虎门镇连升北路660号']",品牌房企 小户型 近主干道 临近高速,24000  元/平(均价),总价85万/套
天健·天骄,住宅,在售,"['福田区 ', ' 景田 ', ' 景田西路天健·天骄']",多轨交汇 绿化率高 大型社区,105000  元/平(均价),
欢乐港湾•海府一号,写字楼,在售,"['宝安区 ', ' 宝安中心 ', ' 宝华路华侨城欢乐港湾']",,80000  元/平(均价),
华盛珑悦,住宅,在售,"['龙华区 ', ' 龙华中心 ', ' 鸿尚路与东环一路交汇处']",绿化率高 大型社区,65000  元/平(均价),总价669万/套
富盈天悦,商业,在售,"['麻涌镇 ', ' 麻涌镇 ', ' 东太村']",小户型 公交直达 现房 成熟商圈,30000  元/平(均价),总价100万/套
公园山,住宅,在售,"['大亚湾 ', ' 比亚迪商圈 ', ' 惠州市大亚湾石化大道与龙山六路交汇处']",公交直达 购物方便 娱乐丰富 休闲广场,13300  元/平(均价),总价110.76万/套
松湖碧桂园·天钻,住宅,在售,"['大岭山镇 ', ' 大岭山镇 ', ' 东莞松山湖总部基地旁']",品牌房企 水系园林 大型社区 依山傍水,25000  元/平(均价),总价220万/套
远洋新天地二期,写字楼,在售,"['龙岗区 ', ' 龙岗中心城 ', ' 龙岗中心城盛龙路与碧新路交汇处']",品牌房企 人车分流 美食云集,30000  元/平(均价),
卓越弥敦道,住宅,在售,"['石碣镇 ', ' 石碣镇 ', ' 刘沙中路卓越弥敦道']",品牌房企 人车分流,15900  元/平(均价),
中联创·戛纳湾,商业,在售,"['桥头镇 ', ' 桥头镇 ', ' 桥头镇桥新东二路6号']",品牌房企 现房 人车分流 娱乐丰富,14700  元/平(均价),
樟城华轩,住宅,在售,"['樟木头镇 ', ' 樟木头镇 ', ' 西城路樟城华轩']",近主干道 小型社区 成熟商圈,162  万/套(总价),总价158万/套
华盛珑悦,住宅,在售,"['龙华区 ', ' 龙华中心 ', ' 鸿尚路与东环一路交汇处']",绿化率高 大型社区,65000  元/平(均价),总价669万/套
天健·天骄,住宅,在售,"['福田区 ', ' 景田 ', ' 景田西路天健·天骄']",多轨交汇 绿化率高 大型社区,105000  元/平(均价),
仁和美地,住宅,在售,"['大亚湾 ', ' 万达 ', ' 石化大道中516号']",大型社区,13500  元/平(均价),总价130.95万/套
花样年·花好园,住宅,在售,"['惠阳 ', ' 南站新城 ', ' 淡水东华大埔星河东路']",小型社区,12600  元/平(均价),总价142万/套
汇龙天下,商业类,在售,"['龙岗区 ', ' 龙岗中心城 ', ' 龙城大道132号']",免费专车 低单价 小户型 近主干道 现房,32000  元/平(均价),总价126.1万/套
光大锦堂阁,住宅,在售,"['中堂镇 ', ' 中堂镇 ', ' 莞穗路中堂段42号']",小户型 健身跑道 近主干道 人车分流,17000  元/平(均价),总价134万/套
新力上园,底商,售罄,"['大亚湾 ', ' 万达 ', ' 惠州市大亚湾龙海一路与沿河路交汇处']",贴心物业 自持商业 成熟商圈,27000  元/平(均价),
海祥阁,住宅,售罄,"['南山区 ', ' 前海 ', ' 港航路海祥阁']",近主干道,79000  元/平(均价),
恒大江湾,商业类,售罄,"['望牛墩镇 ', ' 望牛墩镇 ', ' 东莞市望牛墩镇北环路']",自持商业 人车分流,10500  元/平(均价),
东骏朗晴轩,住宅,售罄,"['南城区 ', ' 西平 ', ' 东莞市南城区宏伟一路18号']",,24000  元/平(均价),
双御思朗广场,商业类,售罄,"['南城区 ', ' 西平 ', ' 东莞市南城东二路与西平三路交叉口']",,23000  元/平(均价),
王洲湾1号,商业类,售罄,"['石碣镇 ', ' 石碣镇 ', ' 石碣裕田路1号（大王洲桥北）']",,12000  元/平(均价),
卓越维港,别墅,售罄,"['厚街镇 ', ' 厚街镇 ', ' 东莞市厚街镇将军路2号']",山景,36000  元/平(均价),
碧桂园深荟城,住宅,售罄,"['惠阳 ', ' 白云新城 ', ' 惠阳区白云一路和龙山一路交汇处']",,16000  元/平(均价),
约克时代,商业类,售罄,"['沙田镇 ', ' 沙田镇 ', ' 沙田沙田大道东港城商业中心']",,13500  元/平(均价),
中信龙盛广场,住宅,售罄,"['龙岗区 ', ' 坪地 ', ' 深汕路和南通道交汇处']",,价格待定,
卓越维港,住宅,售罄,"['厚街镇 ', ' 厚街镇 ', ' 东莞市厚街镇将军路2号']",山景,22000  元/平(均价),
百合盛世二期,住宅,售罄,"['龙岗区 ', ' 龙岗中心城 ', ' 友谊路35号']",,价格待定,
天玑公馆,商业类,售罄,"['龙华区 ', ' 龙华中心 ', ' 港铁四号线清湖北站（建设中）旁']",免费专车 近主干道 临近高速 人车分流,45000  元/平(均价),
红花雅筑,住宅,售罄,"['南山区 ', ' 南头 ', ' 南山区南头红花路']",小型社区,85000  元/平(均价),
前海科创中心,商业类,售罄,"['宝安区 ', ' 碧海 ', ' 西乡大道308号']",免费专车 小户型 现房 人车分流,31000  元/平(均价),总价300万/套
万科·金色城品,住宅,售罄,"['南城区 ', ' 宏远南 ', ' 莞太路150号']",品牌房企 近主干道 绿化率高 人车分流,26000  元/平(均价),
恒大江湾,底商,售罄,"['望牛墩镇 ', ' 望牛墩镇 ', ' 东莞市望牛墩镇北环路']",品牌房企 自持商业,8200  元/平(均价),
恒大江湾,住宅,售罄,"['望牛墩镇 ', ' 望牛墩镇 ', ' 东莞市望牛墩镇北环路']",品牌房企 自持商业 现房 低密居所,16000  元/平(均价),
翡翠阳光,住宅,售罄,"['宝安区 ', ' 松岗 ', ' 松白路27号']",绿化率高 小型社区,42000  元/平(均价),
阳光城·愉景湾,商业类,售罄,"['石碣镇 ', ' 石碣镇 ', ' 东莞市石碣镇黎屋爱敬路与崇焕中路交汇处']",品牌房企 公交直达 配套齐全 购物方便,15000  元/平(均价),
碧桂园铂公馆,住宅,售罄,"['石碣镇 ', ' 石碣镇 ', ' 明珠西路68号']",品牌房企 即将交房 小型社区,15000  元/平(均价),
万科麓山,商业类,售罄,"['龙岗区 ', ' 布吉水径 ', ' 深圳市龙岗区布龙路与吉华路交汇处（上水径地铁口）']",品牌房企 地铁沿线 现房 娱乐丰富,52000  元/平(均价),
恒大御景半岛,别墅,售罄,"['沙田镇 ', ' 沙田镇 ', ' 进港南路恒大御景半岛']",品牌房企 即将交房 大型社区,32000  元/平(均价),
正弘·林语轩,住宅,售罄,"['龙岗区 ', ' 龙岗宝荷 ', ' 龙岗区宝龙街道宝龙社区沙荷路与宝荷支路交汇处北侧']",小型社区,37000  元/平(均价),
碧桂园公园壹号,住宅,售罄,"['大岭山镇 ', ' 大岭山镇 ', ' 金印路碧桂园公园壹号']",品牌房企 绿化率高 小型社区,23500  元/平(均价),
深业中城,住宅,售罄,"['福田区 ', ' 香蜜湖 ', ' 红荔西路与农园路交汇处']",大型社区 购物方便 娱乐丰富 公园,价格待定,
祥祺滨河名苑,住宅,售罄,"['坪山区 ', ' 坪山 ', ' 洋母帐村坪河东路与洋岭路西南侧']",环线房 现房 小型社区 购物方便,价格待定,
凯德公园1号,商业类,售罄,"['南山区 ', ' 南山中心 ', ' 南海大道与创业路交汇处']",地铁沿线 环线房 现房 车位充足,100000  元/平(均价),
建安山海中心,写字楼,售罄,"['福田区 ', ' 竹子林 ', ' 福 田深南大道8000号']",环线房 现房 购物方便 美食云集,价格待定,
荔海春城,住宅,售罄,"['南山区 ', ' 南山中心 ', ' 东滨路7号']",公交直达 环线房 现房 绿化率高,价格待定,
河岸轩,住宅,售罄,"['龙岗区 ', ' 龙岗中心城 ', ' 盛龙路278号']",地铁沿线 环线房 现房 综合商场,价格待定,
金地朗悦,住宅,售罄,"['坪山区 ', ' 坪山 ', ' 黄沙坑北一巷4-2']",环线房 现房 银行,70000  元/平(均价),总价623万/套
丹梓龙庭,住宅,售罄,"['坪山区 ', ' 坪山 ', ' 丹梓中路（聚龙山公园北侧）']",环线房 现房 购物方便 美食云集,价格待定,
恒大国香山,住宅,售罄,"['龙岗区 ', ' 布吉南岭 ', ' 沙坪北路92号']",公交直达 环线房 现房 大型社区,价格待定,
前海铂寓,商业类,售罄,"['宝安区 ', ' 碧海 ', ' 新安六路西端（沿江高速大铲湾出口旁）']",小户型 地铁沿线 环线房 现房,53000  元/平(均价),总价296万/套
创城宜城风景,住宅,售罄,"['龙岗区 ', ' 坪地 ', ' 燕宝街11号']",小户型 公交直达 环线房 现房,价格待定,
保利悦都,住宅,售罄,"['龙华区 ', ' 龙华中心 ', ' 龙观东路与清龙路交汇处（龙华线清湖站450米）']",品牌房企 地铁沿线 公交直达 现房,50000  元/平(均价),总价580万/套
海境界家园一期,住宅,售罄,"['南山区 ', ' 蛇口 ', ' 后海大道1012号']",地铁沿线 环线房 小型社区 购物方便,价格待定,
招商领玺,住宅,售罄,"['南山区 ', ' 前海 ', ' 临海大道招商·领玺']",贴心物业 多轨交汇 人车分流 小型社区,108000  元/平(均价),
华业玫瑰四季馨园一期,住宅,售罄,"['龙华区 ', ' 红山 ', ' 人民路2021号']",环线房 现房 购物方便 娱乐丰富,价格待定,
观山大卫华庭,住宅,售罄,"['龙岗区 ', ' 布吉石芽岭 ', ' 景芬路4号']",地铁沿线 环线房 现房 小型社区,价格待定,
城建仁山智水花园一期,别墅,售罄,"['龙华区 ', ' 观澜 ', ' 环观南路96号']",环线房 现房 车位充足 购物方便,价格待定,
港铁天颂,住宅,售罄,"['龙华区 ', ' 龙华中心 ', ' 布龙路与和 平路交汇处']",环线房 现房 美食云集,价格待定,
泊郡雅苑,住宅,售罄,"['盐田区 ', ' 盐田港 ', ' 洪安路1号']",环线房 现房 绿化率高 配套齐全,价格待定,
光明大第,住宅,售罄,"['光明区 ', ' 公明 ', ' 观光路（光明会展中心对面）']",公交直达 环线房 现房 低密居所,价格待定,
大康福盈门,住宅,售罄,"['福田区 ', ' 华强南 ', ' 福 田路（中心公园东侧）']",环线房 现房 车位充足 配套齐全,100000  元/平(均价),
保利上城,住宅,售罄,"['龙岗区 ', ' 龙岗中心城 ', ' 岗背路12号']",地铁沿线 环线房 现房 大型社区,价格待定,
同和悦园,住宅,售罄,"['宝安区 ', ' 福永 ', ' 福永街道白石厦107国道东侧']",环线房 现房 小型社区 银行,价格待定,
旭源怡景轩,住宅,售罄,"['龙岗区 ', ' 龙岗双龙 ', ' 碧新路2022号']",公交直达 环线房 现房 小型社区,价格待定,
华晖云门,住宅,售罄,"['南山区 ', ' 大学城 ', ' 南方科技大学正门南侧，留仙大道以北，学苑路以南, 学苑大道1099号']",地铁沿线 公交直达 现房 绿化率高,价格待定,
恒裕滨城一期,住宅,售罄,"['南山区 ', ' 深圳湾 ', ' 中心路2117号']",环线房 现房 绿化率高 购物方便,价格待定,
万科云城,商业类,售罄,"['南山区 ', ' 西丽 ', ' 茶光路与创科路交汇处']",地铁沿线 公交直达 现房 美食云集,93000  元/平(均价),
信义御城豪园,住宅,售罄,"['龙岗区 ', ' 横岗 ', ' 龙岗大道5194号']",地铁沿线 公交直达 现房 绿化率高,价格待定,
承翰陶源,住宅,售罄,"['龙岗区 ', ' 龙岗中心城 ', ' 五联友谊路28号']",小户型 环线房 现房 购物方便,价格待定,
前海时代CEO公馆,住宅,售罄,"['南山区 ', ' 前海 ', ' 前海深港现代服务业合作区开发单元五']",地铁沿线 环线房 现房 银行,价格待定,
满京华喜悦里,住宅,售罄,"['龙岗区 ', ' 龙岗双龙 ', ' 银威路23号']",地铁沿线 公交直达 现房 大型社区,45000  元/平(均价),
鸿荣源尚峰,住宅,售罄,"['龙岗区 ', ' 布吉石芽岭 ', ' \xa0石芽岭体育公园东北侧']",小户型 地铁沿线 公交直达 现房,价格待定,
勤诚达22世纪二期,住宅,售罄,"['宝安区 ', ' 新安 ', ' 创业二路248号']",地铁沿线 环线房 小型社区 配套齐全,70000  元/平(均价),
宏发嘉域,住宅,售罄,"['光明区 ', ' 公明 ', ' 公明中心区松白路与马田路交汇处']",现房 购物方便 美食云集 公园,价格待定,
信义金御半山一期,住宅,售罄,"['龙岗区 ', ' 布吉关 ', ' 罗岗路40-8号']",环线房 大型社区 购物方便 娱乐丰富,价格待定,
宝能公馆,住宅,售罄,"['福田区 ', ' 竹子林 ', ' 红荔西路与农林路交汇处（山姆会员店及儿童公园旁）']",现房 低密居所 银行,110000  元/平(均价),
儒骏城立方,住宅,售罄,"['龙岗区 ', ' 坂田 ', ' 坂田坂雪岗大道儒骏大厦1楼']",地铁沿线 现房 小型社区 购物方便,价格待定,
嘉亿爵悦,住宅,售罄,"['龙岗区 ', ' 大运新城 ', ' 龙 岗大运新 城飞扬路与清霞路交界处, 清霞路666号']",小户型 现房 小型社区 娱乐丰富,价格待定,
森泉雅轩,住宅,售罄,"['龙岗区 ', ' 大运新城 ', ' 龙 岗大道与长江埔路交汇处（地铁3号线荷坳站B出口）']",地铁沿线 公交直达 现房 小型社区,42000  元/平(均价),
半岛城邦花园三期,住宅,售罄,"['南山区 ', ' 蛇口 ', ' 南山蛇口东角头望海路 与金世纪路交汇处']",现房 大型社区 娱乐丰富 运动健身,130000  元/平(均价),
前海丹华,住宅,售罄,"['南山区 ', ' 前海 ', ' 南山赤湾四路与赤湾九路交汇处']",地铁沿线 公交直达 现房 小型社区,价格待定,
丁山河畔,住宅,售罄,"['龙岗区 ', ' 坪地 ', ' 坪地街道办龙岗大道与教育路交汇处']",绿化率高,价格待定,
福盈中央山,住宅,售罄,"['光明区 ', ' 公明 ', ' 公明街道振明路（红花山对面）']",小户型 购物方便 娱乐丰富 公园,价格待定,
恒裕嘉城,住宅,售罄,"['龙岗区 ', ' 坪地 ', ' 赤石岗697号']",现房 绿化率高 配套齐全 购物方便,34000  元/平(均价),
龙岐湾1号,别墅,售罄,"['大鹏新区 ', ' 大鹏半岛 ', ' 办事处银滩大道东侧']",现房 低密居所,70000  元/平(均价),
高发悦驰苑,住宅,售罄,"['龙岗区 ', ' 坂田 ', ' 布吉镇雪象村']",小型社区,价格待定,
华丰前海湾,住宅,售罄,"['宝安区 ', ' 碧海 ', ' 兴业路与金海路交汇处']",近主干道 大型社区,79000  元/平(均价),
向西雍睦豪庭,住宅,售罄,"['罗湖区 ', ' 春风路 ', ' 罗 湖深南路南侧、东门南路东侧']",现房 小型社区,65000  元/平(均价),
仁恒峦山美地,住宅,售罄,"['龙岗区 ', ' 龙岗宝荷 ', ' 宝荷路仁恒峦山美地']",现房 绿化率高,价格待定,
壹锦园,住宅,售罄,"['龙岗区 ', ' 龙岗中心城 ', ' 龙平西路与愉龙路交汇处（招商依山郡东侧）']",小户型 现房 小型社区,48000  元/平(均价),总价365万/套
水湾1979一期,住宅,售罄,"['南山区 ', ' 蛇口 ', ' 荔园路与工业五路交叉口']",现房 大型社区,95000  元/平(均价),
华苑,住宅,售罄,"['宝安区 ', ' 西乡 ', ' 西乡街道广深公路东侧']",小户型 现房 小型社区,49000  元/平(均价),总价382万/套
世茂深港国际中心,商业类,在售,"['龙岗区 ', ' 大运新城 ', ' 大运新城青春路']",,50000  元/平(均价),总价205万/套
华阳湖1号,住宅,在售,"['麻涌镇 ', ' 麻涌镇 ', ' 兴南路华阳湖1号']",品牌房企 绿化率高,16500  元/平(均价),总价165万/套
华阳湖1号,商业,在售,"['麻涌镇 ', ' 麻涌镇 ', ' 兴南路华阳湖1号']",,16000  元/平(均价),
金地卓越松湖悦湾,住宅,在售,"['东坑镇 ', ' 东坑镇 ', ' 正兴街金地卓越松湖悦湾']",品牌房企 小型社区,17000  元/平(均价),总价151万/套
恒大珺庭,底商,在售,"['常平镇 ', ' 常平镇 ', ' 东莞市常平镇环常北路551号']",小户型 品牌房企 菜市场,20000  元/平(均价),总价56万/套
鼎峰松湖雅境,住宅,在售,"['寮步镇 ', ' 寮步 ', ' 寮东路鼎峰松湖雅境']",小型社区,22500  元/平(均价),总价215万/套
鼎峰松湖雅境,底商,未开盘,"['寮步镇 ', ' 寮步 ', ' 寮东路鼎峰松湖雅境']",,价格待定,
华润润溪山,别墅,在售,"['清溪镇 ', ' 清溪镇 ', ' 清溪大道']",品牌房企 小型社区,422  万/套(总价),总价420万/套
蓝光雍锦世家,住宅,在售,"['惠城 ', ' 江北 ', ' 惠州市惠城区文华一路31号']",贴心物业 自持商业 现房 车位充足,17000  元/平(均价),总价408万/套
仁恒公园世纪,住宅,在售,"['龙岗区 ', ' 大运新城 ', ' 爱南路仁恒公园世纪']",品牌房企 绿化率高,51000  元/平(均价),总价860万/套
碧桂园松湖珑悦,商业类,售罄,"['寮步镇 ', ' 寮步 ', ' 教育路157号（工商银行教育支行旁）']",小户型 品牌房企 公交直达 现房,13500  元/平(均价),总价38万/套
香山美墅云颂,住宅,售罄,"['南山区 ', ' 华侨城 ', ' 南山华侨城文化创意园香山西街']",品牌房企 近主干道 现房 低密居所,83000  元/平(均价),
融创智汇大厦,商业类,售罄,"['龙华区 ', ' 龙华中心 ', ' 龙胜路和景龙建设路交汇处']",免费专车 地铁沿线 近主干道 现房 配套齐全,45000  元/平(均价),
腾龙名轩,住宅,售罄,"['石龙镇 ', ' 石龙镇 ', ' 东莞市石龙镇裕发街2号']",公交直达 现房 小型社区 配套齐全,16000  元/平(均价),
繁花国际,商业类,售罄,"['宝安区 ', ' 新安 ', ' 裕安二路192号（中洲中央公园一期底商二楼）']",近主干道 现房,59999  元/平(均价),
前海银鸿,商业类,售罄,"['宝安区 ', ' 翻身 ', ' 新安街道、翻身大道与新安一路交汇处']",小户型 地铁沿线 公交直达 现房,68000  元/平(均价),总价394万/套
万科中央公园,商业类,售罄,"['大朗镇 ', ' 大朗镇 ', ' 大朗长顺街与长盛南路交汇处（长盛广场旁）']",现房 购物方便 娱乐丰富 公园,17000  元/平(均价),
琳珠华庭,商业类,售罄,"['龙岗区 ', ' 龙岗中心城 ', ' 龙翔大道与怡翠路交汇处']",免费专车 近主干道 现房 购物方便 娱乐丰富,43000  元/平(均价),
颐安·都会中央3期,住宅,售罄,"['龙岗区 ', ' 大运新城 ', ' 地铁三号线大运站C出口']",地铁沿线 公交直达 绿化率高 成熟商圈,52000  元/平(均价),
半岛城邦四期,住宅,售罄,"['南山区 ', ' 蛇口 ', ' 望海路半岛城邦四期']",现房 车位充足 购物方便 美食云集,116000  元/平(均价),
鸿华I尚城,商业类,售罄,"['企石镇 ', ' 企石镇 ', ' 东莞市桥头镇邓屋村桥龙路678号']",现房 娱乐丰富 美食云集 休闲广场,12000  元/平(均价),
锦绣学府,住宅,售罄,"['大亚湾 ', ' 澳头 ', ' 惠州市大亚湾澳头教育路8号']",现房,价格待定,总价119万/套
华业玫瑰四季馨园二期,住宅,售罄,"['龙华区 ', ' 红山 ', ' 腾龙路与中梅路交汇处']",地铁沿线 现房 小型社区 配套齐全,63000  元/平(均价),
丰泰黄旗观邸,商业类,售罄,"['寮步镇 ', ' 寮步 ', ' 东升路']",公交直达 现房 购物方便 娱乐丰富,14000  元/平(均价),
紫云雅墅,别墅,售罄,"['常平镇 ', ' 常平镇 ', ' 常平常平镇紫荆花园二号门（东莞银行旁）']",现房 低密居所 购物方便 美食云集,18000  元/平(均价),
深物业前海港湾花园,住宅,售罄,"['南山区 ', ' 前海 ', ' 月亮湾大道与兴海大道交汇处东南']",私属庭院 公交直达 环线房 现房,77000  元/平(均价),
合正丹郡,住宅,售罄,"['龙岗区 ', ' 丹竹头 ', ' 龙 岗龙 岗大道与丹沙路交汇处（地铁3号线丹竹头站A出口）']",近主干道 现房 绿化率高 早教机构,38000  元/平(均价),总价543万/套
碧桂园荣汇花园,住宅,售罄,"['龙岗区 ', ' 坂田 ', ' 坂雪岗大道与中兴路交汇处']",现房 绿化率高 购物方便 娱乐丰富,64000  元/平(均价),总价653万/套
鑫月御园,住宅,售罄,"['惠阳 ', ' 秋长 ', ' 惠州市惠阳区秋长高岭村']",现房 小型社区 购物方便 美食云集,10993  元/平(均价),总价142万/套
龙城雅郡,住宅,售罄,"['凤岗镇 ', ' 凤岗镇 ', ' 东莞市凤岗镇官井头村']",公交直达 现房 绿化率高 购物方便,26000  元/平(均价),
天健阳光花园,住宅,售罄,"['惠城 ', ' 仲恺 ', ' 惠州市惠阳区镇隆镇联溪村']",小户型 现房 大型社区 购物方便,7000  元/平(均价),总价30万/套
天地源御湾,住宅,售罄,"['惠城 ', ' 水口 ', ' 惠州市惠城区水口办事处三环东路3号']",公交直达 现房 低密居所 配套齐全,14000  元/平(均价),总价231万/套
永和苑,住宅,售罄,"['惠城 ', ' 河南岸 ', ' 惠州市惠城区河南岸斑樟湖路56号']",现房 小型社区 配套齐全 购物方便,11000  元/平(均价),
保源达天御湾,住宅,售罄,"['洪梅镇 ', ' 洪梅镇 ', ' 迎宾大道高层西3号']",现房 绿化率高,16500  元/平(均价),
居益凯景中央,住宅,售罄,"['中堂镇 ', ' 中堂镇 ', ' 雅苑路居益花园']",现房 车位充足 美食云集,12000  元/平(均价),
PURE33璞岸,住宅,售罄,"['大鹏新区 ', ' 大鹏半岛 ', ' 大鹏山庄东区15号']",现房 低密居所,55000  元/平(均价),
丽景湾上,住宅,售罄,"['惠城 ', ' 东平 ', ' 旭日二路9号']",现房 车位充足 公园 景区,10500  元/平(均价),总价103万/套
美景印象,住宅,售罄,"['大亚湾 ', ' 龙光城 ', ' 惠州市大亚湾西区石化大道西339号']",小户型 公交直达 现房 购物方便,价格待定,总价91万/套
